"","205225_at","216836_s_at","208079_s_at"
"MAINZ_BC6142",8.75737961870875,11.3219925724967,9.73372811883663
"MAINZ_BC6144",13.7738650055393,10.7805506345254,6.97419393450491
"MAINZ_BC6145",13.3928513294922,11.5530217576412,7.94190068434977
"MAINZ_BC6146",12.7784104595808,11.9134096683556,8.57371765090606
"MAINZ_BC6147",14.0707644894913,10.6008936954696,8.97193994198854
"MAINZ_BC6148",12.759025345958,13.545387591093,9.11489818931766
"MAINZ_BC6150",8.8237796713769,9.60675134316487,9.21907357320648
"MAINZ_BC6151",13.2966824830565,11.3432040444521,7.36507311885305
"MAINZ_BC6152",12.1199135842742,13.1938046105274,10.1943941161084
"MAINZ_BC6154",10.6370924846248,10.4156371258927,9.46764976702997
"MAINZ_BC6155",12.8147661786374,13.8964564875609,8.22581032271038
"MAINZ_BC6156",13.1880533467956,11.1323570517207,10.4083923116279
"MAINZ_BC6157",12.9391687755938,11.6551056709935,7.48632904122898
"MAINZ_BC6158",13.0792095371045,10.8240033331837,8.06090925159919
"MAINZ_BC6159",12.794787592123,10.491643652544,8.40799619480512
"MAINZ_BC6161",11.9978697685553,10.822811763702,7.20861077331287
"MAINZ_BC6162",9.24054427000578,14.503760088321,9.50250462258926
"MAINZ_BC6163",12.5733447739609,10.5009917999237,9.23627552974685
"MAINZ_BC6164",13.9793176169189,10.5657262103175,8.36736141327835
"MAINZ_BC6165",12.0258518850738,11.3019149327742,5.85495773298836
"MAINZ_BC6166",12.9606181407518,11.5901748500462,9.46198504892795
"MAINZ_BC6167",12.9437422775365,10.2203371352353,9.41061814773625
"MAINZ_BC6170",12.8063765594571,11.8397747136032,8.73104035463182
"MAINZ_BC6171",13.454177336269,10.3049029769451,11.4458910772519
"MAINZ_BC6173",14.2694426852308,9.50870154260488,8.45601389798798
"MAINZ_BC6174",13.8753319475142,11.2827711573517,7.90322031758417
"MAINZ_BC6176",8.07386054023429,9.83138123348549,10.3220045491707
"MAINZ_BC6177",13.0978286115165,11.2662588102038,7.30219183571395
"MAINZ_BC6178",13.1433742973146,11.1381672771575,9.00025660046838
"MAINZ_BC6179",12.8794008787155,10.9286892292417,7.20427159012675
"MAINZ_BC6180",11.2437660951162,10.3088234657414,7.54425977114074
"MAINZ_BC6181",13.0192935623419,11.3965683749714,7.52533968785773
"MAINZ_BC6182",13.6665195099335,10.2086520622721,8.58862817103571
"MAINZ_BC6183",9.73061632853688,8.47242963270344,6.59842857580313
"MAINZ_BC6184",14.0444379314561,11.0685074297086,7.25750877598164
"MAINZ_BC6185",13.8885543096239,10.9963407357124,8.39994207840671
"MAINZ_BC6186",14.1087548961873,11.9529027159726,9.87082557997782
"MAINZ_BC6187",13.4082975372116,10.4995193965908,9.9731296420879
"MAINZ_BC6188",13.0684525299158,10.650726052895,6.71493996160377
"MAINZ_BC6189",12.7980069150681,11.2161191323657,6.24533595308756
"MAINZ_BC6190",13.5771032060795,11.3910001175301,7.40966439140525
"MAINZ_BC6191",14.1288628793532,10.7430005812651,8.8018223913304
"MAINZ_BC6192",13.450249782518,11.2437918510086,8.74179918940794
"MAINZ_BC6193",13.0198253135325,10.3842337481494,8.96229164254913
"MAINZ_BC6196",13.7052425820773,11.3719265437527,7.62554968298131
"MAINZ_BC6197",12.4860627235149,11.3258069004314,7.20666545274449
"MAINZ_BC6198",13.7110296544446,10.0697154904366,8.10097993655987
"MAINZ_BC6199",14.0522632737633,11.4121914939464,8.92610350510251
"MAINZ_BC6200",13.2032693250201,11.8519732544465,8.74289766507569
"MAINZ_BC6201",9.03991068030417,10.7989253208381,9.76019936246413
"MAINZ_BC6203",13.3818024018059,10.58579354543,7.4821059379045
"MAINZ_BC6204",11.9105755103866,13.2107838749346,8.34068445462489
"MAINZ_BC6205",13.7251276332824,10.7250173225536,8.39525349603636
"MAINZ_BC6206",11.6648327988001,12.7670301991148,9.2244234817344
"MAINZ_BC6207",13.2483818459586,10.5920638565957,8.8738815660982
"MAINZ_BC6208",13.2660436151129,10.7180073374122,7.89464459569628
"MAINZ_BC6210",12.7306975058528,11.3206623193173,9.82853119616649
"MAINZ_BC6211",12.8005002536158,11.368541849714,7.15784629034896
"MAINZ_BC6212",13.2952808385145,11.0184651607754,8.18701854482176
"MAINZ_BC6214",12.7143249111054,13.7850901447691,9.56094889827277
"MAINZ_BC6216",12.0122121337379,10.9305811252597,7.45593265664451
"MAINZ_BC6217",13.6119791493211,11.2691583420711,8.36533285533924
"MAINZ_BC6218",10.6534728925788,11.1589604062807,6.92016943433168
"MAINZ_BC6219",7.04246972496092,10.8000862432058,10.6946537846575
"MAINZ_BC6220",11.8725638863091,11.5691555987072,7.35616492922935
"MAINZ_BC6221",13.1113265537741,11.0441529268366,8.86890526662016
"MAINZ_BC6224",12.2394496409983,10.5981412438217,10.7410453209052
"MAINZ_BC6227",8.11320003584295,9.30073903609993,11.0322692015688
"MAINZ_BC6230",13.1542002780231,10.5241998221348,10.1809384486837
"MAINZ_BC6231",10.987459653105,11.2293904526569,7.83169135993881
"MAINZ_BC6232",13.9115554237273,9.77890754215152,8.66708339521437
